Timestamp,CAN_ID,DLC,Data
1787422848.651326,0x102,2,54 00
1787422849.151796,0x100,2,16 00
1787422849.152089,0x101,2,22 06
1787422849.152117,0x102,2,54 00
1787422849.653049,0x100,2,18 00
1787422849.653158,0x101,2,68 06
1787422849.653188,0x102,2,54 00
1787422850.153499,0x100,2,1A 00
1787422850.153987,0x101,2,AE 06
1787422850.154173,0x102,2,54 00
1787422850.654329,0x100,2,1C 00
1787422850.654495,0x101,2,F4 06
1787422850.654541,0x102,2,53 00
1787422851.155458,0x100,2,1E 00
1787422851.155590,0x101,2,3A 07
1787422851.155618,0x102,2,53 00
1787422851.656271,0x100,2,20 00
1787422851.656473,0x101,2,80 07
1787422851.656536,0x102,2,54 00
1787422852.156764,0x100,2,22 00
1787422852.156870,0x101,2,C6 07
1787422852.156877,0x102,2,54 00
1787422852.657299,0x100,2,24 00
1787422852.657403,0x101,2,0C 08
1787422852.657419,0x102,2,54 00
1787422853.158486,0x100,2,26 00
1787422853.158594,0x101,2,52 08
1787422853.158621,0x102,2,54 00
1787422853.659296,0x100,2,28 00
1787422853.659387,0x101,2,98 08
1787422853.659419,0x102,2,54 00
1787422854.160128,0x100,2,2A 00
1787422854.160277,0x101,2,DE 08
1787422854.160300,0x102,2,54 00
1787422854.660943,0x100,2,2C 00
1787422854.661056,0x101,2,24 09
1787422854.661072,0x102,2,54 00
1787422855.162442,0x100,2,2E 00
1787422855.162592,0x101,2,6A 09
1787422855.162631,0x102,2,54 00
1787422855.663157,0x100,2,30 00
1787422855.663253,0x101,2,B0 09
1787422855.663289,0x102,2,54 00
1787422856.163735,0x100,2,32 00
1787422856.163987,0x101,2,F6 09
1787422856.164005,0x102,2,54 00
1787422856.663899,0x100,2,34 00
1787422856.664043,0x101,2,3C 0A
1787422856.664096,0x102,2,55 00
1787422857.164447,0x100,2,36 00
1787422857.164581,0x101,2,82 0A
1787422857.164649,0x102,2,55 00
1787422857.664816,0x100,2,38 00
1787422857.664892,0x101,2,C8 0A
1787422857.664907,0x102,2,55 00
1787422858.166232,0x100,2,3A 00
1787422858.166465,0x101,2,0E 0B
1787422858.166516,0x102,2,55 00
1787422858.666989,0x100,2,3C 00
1787422858.667121,0x101,2,54 0B
1787422858.667153,0x102,2,55 00
1787422859.167816,0x100,2,3E 00
1787422859.167905,0x101,2,9A 0B
1787422859.167921,0x102,2,55 00
1787422859.668507,0x100,2,40 00
1787422859.668694,0x101,2,E0 0B
1787422859.668724,0x102,2,55 00
1787422860.169216,0x100,2,42 00
1787422860.169356,0x101,2,26 0C
1787422860.169383,0x102,2,55 00
1787422860.670027,0x100,2,44 00
1787422860.670199,0x101,2,6C 0C
1787422860.670218,0x102,2,55 00
1787422861.171137,0x100,2,46 00
1787422861.171231,0x101,2,B2 0C
1787422861.171264,0x102,2,55 00
1787422861.671845,0x100,2,48 00
1787422861.672037,0x101,2,F8 0C
1787422861.672076,0x102,2,56 00
1787422862.172911,0x100,2,4A 00
1787422862.173163,0x101,2,3E 0D
1787422862.173202,0x102,2,56 00
1787422862.673862,0x100,2,4C 00
1787422862.674108,0x101,2,84 0D
1787422862.674137,0x102,2,56 00
1787422863.175228,0x100,2,4E 00
1787422863.175335,0x101,2,CA 0D
1787422863.175364,0x102,2,56 00
1787422863.676267,0x100,2,50 00
1787422863.676375,0x101,2,10 0E
1787422863.676413,0x102,2,56 00
1787422864.176680,0x100,2,52 00
1787422864.176747,0x101,2,56 0E
1787422864.176758,0x102,2,56 00
1787422864.677124,0x100,2,54 00
1787422864.677168,0x101,2,9C 0E
1787422864.677175,0x102,2,56 00
1787422865.178042,0x100,2,56 00
1787422865.178154,0x101,2,E2 0E
1787422865.178165,0x102,2,56 00
1787422865.679243,0x100,2,58 00
1787422865.679374,0x101,2,28 0F
1787422865.679395,0x102,2,56 00
1787422866.180420,0x100,2,5A 00
1787422866.180528,0x101,2,6E 0F
1787422866.180561,0x102,2,56 00
1787422866.681532,0x100,2,5C 00
1787422866.681632,0x101,2,B4 0F
1787422866.681868,0x102,2,57 00
1787422867.182611,0x100,2,5E 00
1787422867.182851,0x101,2,FA 0F
1787422867.182909,0x102,2,57 00
1787422867.683715,0x100,2,60 00
1787422867.683940,0x101,2,40 10
1787422867.683968,0x102,2,57 00
1787422868.184486,0x100,2,62 00
1787422868.184614,0x101,2,86 10
1787422868.184640,0x102,2,57 00
1787422868.685035,0x100,2,64 00
1787422868.685132,0x101,2,CC 10
1787422868.685153,0x102,2,57 00
1787422869.186224,0x100,2,66 00
1787422869.186321,0x101,2,12 11
1787422869.186353,0x102,2,57 00
1787422869.687196,0x100,2,68 00
1787422869.687296,0x101,2,58 11
1787422869.687336,0x102,2,57 00
1787422870.188455,0x100,2,6A 00
1787422870.188526,0x101,2,9E 11
1787422870.188533,0x102,2,57 00
1787422870.689581,0x100,2,6C 00
1787422870.689900,0x101,2,E4 11
1787422870.689944,0x102,2,57 00
1787422871.190743,0x100,2,6E 00
1787422871.190849,0x101,2,2A 12
1787422871.190886,0x102,2,57 00
1787422871.691944,0x100,2,70 00
1787422871.692048,0x101,2,70 12
1787422871.692080,0x102,2,58 00
1787422872.192621,0x100,2,72 00
1787422872.192777,0x101,2,B6 12
1787422872.192815,0x102,2,58 00
1787422872.693191,0x100,2,74 00
1787422872.693284,0x101,2,FC 12
1787422872.693303,0x102,2,58 00
1787422873.193626,0x100,2,76 00
1787422873.193804,0x101,2,42 13
1787422873.193827,0x102,2,58 00
1787422873.694844,0x100,2,78 00
1787422873.694964,0x101,2,88 13
1787422873.694994,0x102,2,58 00
1787422874.196208,0x100,2,76 00
1787422874.196311,0x101,2,42 13
1787422874.196345,0x102,2,58 00
1787422874.697617,0x100,2,74 00
1787422874.697772,0x101,2,FC 12
1787422874.697793,0x102,2,58 00
1787422875.198386,0x100,2,72 00
1787422875.198529,0x101,2,B6 12
1787422875.198546,0x102,2,58 00
1787422875.699110,0x100,2,70 00
1787422875.699263,0x101,2,70 12
1787422875.699302,0x102,2,58 00
1787422876.199962,0x100,2,6E 00
1787422876.200088,0x101,2,2A 12
1787422876.200127,0x102,2,58 00
1787422876.700537,0x100,2,6C 00
1787422876.700705,0x101,2,E4 11
1787422876.700722,0x102,2,59 00
1787422877.201157,0x100,2,6A 00
1787422877.201223,0x101,2,9E 11
1787422877.201240,0x102,2,59 00
1787422877.701891,0x100,2,68 00
1787422877.702015,0x101,2,58 11
1787422877.702050,0x102,2,59 00
1787422878.202674,0x100,2,66 00
1787422878.202766,0x101,2,12 11
1787422878.202799,0x102,2,59 00
1787422878.703788,0x100,2,64 00
1787422878.703916,0x101,2,CC 10
1787422878.703956,0x102,2,59 00
1787422879.205057,0x100,2,62 00
1787422879.205200,0x101,2,86 10
1787422879.205269,0x102,2,59 00
1787422879.706207,0x100,2,60 00
1787422879.706318,0x101,2,40 10
1787422879.706365,0x102,2,59 00
1787422880.207328,0x100,2,5E 00
1787422880.207435,0x101,2,FA 0F
1787422880.207485,0x102,2,59 00
1787422880.708020,0x100,2,5C 00
1787422880.708218,0x101,2,B4 0F
1787422880.708244,0x102,2,59 00
1787422881.208593,0x100,2,5A 00
1787422881.208643,0x101,2,6E 0F
1787422881.208652,0x102,2,59 00
1787422881.709250,0x100,2,58 00
1787422881.709345,0x101,2,28 0F
1787422881.709391,0x102,2,5A 00
1787422882.210111,0x100,2,56 00
1787422882.210231,0x101,2,E2 0E
1787422882.210275,0x102,2,5A 00
1787422882.711478,0x100,2,54 00
1787422882.711730,0x101,2,9C 0E
1787422882.711783,0x102,2,5A 00
1787422883.212274,0x100,2,52 00
1787422883.212452,0x101,2,56 0E
1787422883.212530,0x102,2,5A 00
1787422883.713008,0x100,2,50 00
1787422883.713145,0x101,2,10 0E
1787422883.718610,0x102,2,5A 00
1787422884.213742,0x100,2,4E 00
1787422884.213860,0x101,2,CA 0D
1787422884.213884,0x102,2,5A 00
1787422884.714312,0x100,2,4C 00
1787422884.714400,0x101,2,84 0D
1787422884.714409,0x102,2,5A 00
1787422885.214857,0x100,2,4A 00
1787422885.214976,0x101,2,3E 0D
1787422885.214994,0x102,2,5A 00
1787422885.715607,0x100,2,48 00
1787422885.715727,0x101,2,F8 0C
1787422885.715748,0x102,2,5A 00
1787422886.215911,0x100,2,46 00
1787422886.215988,0x101,2,B2 0C
1787422886.215999,0x102,2,5A 00
1787422886.716518,0x100,2,44 00
1787422886.716602,0x101,2,6C 0C
1787422886.716613,0x102,2,5B 00
1787422887.216849,0x100,2,42 00
1787422887.216892,0x101,2,26 0C
1787422887.216903,0x102,2,5B 00
1787422887.717220,0x100,2,40 00
1787422887.717278,0x101,2,E0 0B
1787422887.717288,0x102,2,5B 00
1787422888.217707,0x100,2,3E 00
1787422888.217766,0x101,2,9A 0B
1787422888.217816,0x102,2,5B 00
1787422888.718140,0x100,2,3C 00
1787422888.718225,0x101,2,54 0B
1787422888.718236,0x102,2,5B 00
1787422889.218530,0x100,2,3A 00
1787422889.218637,0x101,2,0E 0B
1787422889.218715,0x102,2,5B 00
1787422889.719076,0x100,2,38 00
1787422889.719129,0x101,2,C8 0A
1787422889.719149,0x102,2,5B 00
1787422890.219402,0x100,2,36 00
1787422890.219482,0x101,2,82 0A
1787422890.219493,0x102,2,5B 00
1787422890.720218,0x100,2,34 00
1787422890.720323,0x101,2,3C 0A
1787422890.720357,0x102,2,5B 00
1787422891.220569,0x100,2,32 00
1787422891.220628,0x101,2,F6 09
1787422891.220645,0x102,2,5B 00
1787422891.720817,0x100,2,30 00
1787422891.720883,0x101,2,B0 09
1787422891.720891,0x102,2,5C 00
1787422892.221291,0x100,2,2E 00
1787422892.221396,0x101,2,6A 09
1787422892.221423,0x102,2,5C 00
1787422892.721796,0x100,2,2C 00
1787422892.721891,0x101,2,24 09
1787422892.721901,0x102,2,5C 00
1787422893.222269,0x100,2,2A 00
1787422893.222332,0x101,2,DE 08
1787422893.222341,0x102,2,5C 00
1787422893.722866,0x100,2,28 00
1787422893.722993,0x101,2,98 08
1787422893.723060,0x102,2,5C 00
1787422894.223344,0x100,2,26 00
1787422894.223459,0x101,2,52 08
1787422894.223476,0x102,2,5C 00
1787422894.723780,0x100,2,24 00
1787422894.723857,0x101,2,0C 08
1787422894.723864,0x102,2,5C 00
1787422895.224340,0x100,2,22 00
1787422895.224467,0x101,2,C6 07
1787422895.224508,0x102,2,5C 00
1787422895.724833,0x100,2,20 00
1787422895.724903,0x101,2,80 07
1787422895.724911,0x102,2,5C 00
1787422896.225894,0x100,2,1E 00
1787422896.226123,0x101,2,3A 07
1787422896.226161,0x102,2,5C 00
1787422896.726678,0x100,2,1C 00
1787422896.726878,0x101,2,F4 06
1787422896.726908,0x102,2,5C 00
1787422897.227228,0x100,2,1A 00
1787422897.227306,0x101,2,AE 06
1787422897.227322,0x102,2,5C 00
1787422897.727770,0x100,2,18 00
1787422897.727836,0x101,2,68 06
1787422897.727854,0x102,2,5C 00
1787422898.228225,0x100,2,16 00
1787422898.228285,0x101,2,22 06
1787422898.228292,0x102,2,5C 00
1787422898.728713,0x100,2,14 00
1787422898.728978,0x101,2,DC 05
1787422898.729045,0x102,2,5C 00
1787422899.229560,0x100,2,12 00
1787422899.229621,0x101,2,96 05
1787422899.229631,0x102,2,5C 00
1787422899.729906,0x100,2,10 00
1787422899.729964,0x101,2,50 05
1787422899.729970,0x102,2,5C 00
1787422900.230429,0x100,2,0E 00
1787422900.230526,0x101,2,0A 05
1787422900.230555,0x102,2,5C 00
1787422900.730889,0x100,2,0C 00
1787422900.730929,0x101,2,C4 04
1787422900.730936,0x102,2,5C 00
1787422901.231239,0x100,2,0A 00
1787422901.231304,0x101,2,7E 04
1787422901.231312,0x102,2,5C 00
1787422901.731737,0x100,2,08 00
1787422901.731781,0x101,2,38 04
1787422901.731786,0x102,2,5C 00
1787422902.232366,0x100,2,06 00
1787422902.232466,0x101,2,F2 03
1787422902.232483,0x102,2,5C 00
1787422902.733308,0x100,2,04 00
1787422902.733417,0x101,2,AC 03
1787422902.733452,0x102,2,5C 00
1787422903.233718,0x100,2,02 00
1787422903.233763,0x101,2,66 03
1787422903.233797,0x102,2,5C 00
1787422903.736598,0x100,2,00 00
1787422903.736643,0x101,2,20 03
1787422903.736649,0x102,2,5C 00
1787422904.237151,0x100,2,02 00
1787422904.237280,0x101,2,66 03
1787422904.237298,0x102,2,5B 00
1787422904.738031,0x100,2,04 00
1787422904.738158,0x101,2,AC 03
1787422904.738171,0x102,2,5B 00
1787422905.238618,0x100,2,06 00
1787422905.238676,0x101,2,F2 03
1787422905.238689,0x102,2,5B 00
1787422905.739066,0x100,2,08 00
1787422905.739155,0x101,2,38 04
1787422905.739273,0x102,2,5B 00
1787422906.239736,0x100,2,0A 00
1787422906.239821,0x101,2,7E 04
1787422906.239828,0x102,2,5B 00
1787422906.740090,0x100,2,0C 00
1787422906.740151,0x101,2,C4 04
1787422906.740161,0x102,2,5B 00
1787422907.240417,0x100,2,0E 00
1787422907.240475,0x101,2,0A 05
1787422907.240481,0x102,2,5B 00
1787422907.740705,0x100,2,10 00
1787422907.740759,0x101,2,50 05
1787422907.740766,0x102,2,5B 00
1787422908.241150,0x100,2,12 00
1787422908.241210,0x101,2,96 05
1787422908.241217,0x102,2,5B 00
1787422908.741433,0x100,2,14 00
1787422908.741493,0x101,2,DC 05
1787422908.741501,0x102,2,5B 00
1787422909.241929,0x100,2,16 00
1787422909.242027,0x101,2,22 06
1787422909.242125,0x102,2,5B 00
1787422909.742375,0x100,2,18 00
1787422909.742467,0x101,2,68 06
1787422909.742482,0x102,2,5B 00
1787422910.243117,0x100,2,1A 00
1787422910.243252,0x101,2,AE 06
1787422910.243283,0x102,2,5B 00
1787422910.743924,0x100,2,1C 00
1787422910.744052,0x101,2,F4 06
1787422910.744065,0x102,2,5B 00
1787422911.244405,0x100,2,1E 00
1787422911.244700,0x101,2,3A 07
1787422911.244711,0x102,2,5B 00
1787422911.745143,0x100,2,20 00
1787422911.745255,0x101,2,80 07
1787422911.745268,0x102,2,5B 00
1787422912.245745,0x100,2,22 00
1787422912.245856,0x101,2,C6 07
1787422912.245921,0x102,2,5B 00
1787422912.746012,0x100,2,24 00
1787422912.746092,0x101,2,0C 08
1787422912.746110,0x102,2,5B 00
1787422913.246384,0x100,2,26 00
1787422913.246462,0x101,2,52 08
1787422913.246477,0x102,2,5B 00
1787422913.746894,0x100,2,28 00
1787422913.748615,0x101,2,98 08
1787422913.748694,0x102,2,5B 00
1787422914.248713,0x100,2,2A 00
1787422914.248810,0x101,2,DE 08
1787422914.248820,0x102,2,5B 00
1787422914.749412,0x100,2,2C 00
1787422914.749584,0x101,2,24 09
1787422914.755879,0x102,2,5B 00
1787422915.250041,0x100,2,2E 00
1787422915.250256,0x101,2,6A 09
1787422915.250290,0x102,2,5C 00
1787422915.750616,0x100,2,30 00
1787422915.750715,0x101,2,B0 09
1787422915.750726,0x102,2,5C 00
1787422916.251187,0x100,2,32 00
1787422916.251358,0x101,2,F6 09
1787422916.251385,0x102,2,5C 00
1787422916.751756,0x100,2,34 00
1787422916.751880,0x101,2,3C 0A
1787422916.751913,0x102,2,5C 00
1787422917.252663,0x100,2,36 00
1787422917.253331,0x101,2,82 0A
1787422917.253357,0x102,2,5C 00
1787422917.753729,0x100,2,38 00
1787422917.753780,0x101,2,C8 0A
1787422917.753787,0x102,2,5C 00
1787422918.254021,0x100,2,3A 00
1787422918.254078,0x101,2,0E 0B
1787422918.254087,0x102,2,5C 00
1787422918.754319,0x100,2,3C 00
1787422918.754375,0x101,2,54 0B
1787422918.754383,0x102,2,5C 00
1787422919.254802,0x100,2,3E 00
1787422919.254955,0x101,2,9A 0B
1787422919.254974,0x102,2,5C 00
1787422919.755482,0x100,2,40 00
1787422919.755890,0x101,2,E0 0B
1787422919.755933,0x102,2,5C 00
1787422920.256221,0x100,2,42 00
1787422920.256304,0x101,2,26 0C
1787422920.256321,0x102,2,5D 00
1787422920.756722,0x100,2,44 00
1787422920.756780,0x101,2,6C 0C
1787422920.756789,0x102,2,5D 00
1787422921.257273,0x100,2,46 00
1787422921.257404,0x101,2,B2 0C
1787422921.257439,0x102,2,5D 00
1787422921.758144,0x100,2,48 00
1787422921.758305,0x101,2,F8 0C
1787422921.758341,0x102,2,5D 00
1787422922.258515,0x100,2,4A 00
1787422922.258589,0x101,2,3E 0D
1787422922.258596,0x102,2,5D 00
1787422922.758880,0x100,2,4C 00
1787422922.759001,0x101,2,84 0D
1787422922.759019,0x102,2,5D 00
1787422923.259874,0x100,2,4E 00
1787422923.259986,0x101,2,CA 0D
1787422923.260026,0x102,2,5D 00
1787422923.760814,0x100,2,50 00
1787422923.760914,0x101,2,10 0E
1787422923.760953,0x102,2,5D 00
1787422924.261745,0x100,2,52 00
1787422924.261873,0x101,2,56 0E
1787422924.261905,0x102,2,5D 00
1787422924.762607,0x100,2,54 00
1787422924.762759,0x101,2,9C 0E
1787422924.762779,0x102,2,5D 00
1787422925.263327,0x100,2,56 00
1787422925.263574,0x101,2,E2 0E
1787422925.263608,0x102,2,5E 00
1787422925.763996,0x100,2,58 00
1787422925.764150,0x101,2,28 0F
1787422925.764170,0x102,2,5E 00
1787422926.264512,0x100,2,5A 00
1787422926.264557,0x101,2,6E 0F
1787422926.264563,0x102,2,5E 00
1787422926.765160,0x100,2,5C 00
1787422926.765302,0x101,2,B4 0F
1787422926.765337,0x102,2,5E 00
1787422927.266248,0x100,2,5E 00
1787422927.266337,0x101,2,FA 0F
1787422927.266398,0x102,2,5E 00
1787422927.766963,0x100,2,60 00
1787422927.767093,0x101,2,40 10
1787422927.767138,0x102,2,5E 00
1787422928.267799,0x100,2,62 00
1787422928.268005,0x101,2,86 10
1787422928.268044,0x102,2,5E 00
1787422928.768546,0x100,2,64 00
1787422928.768691,0x101,2,CC 10
1787422928.768714,0x102,2,5E 00
1787422929.269224,0x100,2,66 00
1787422929.269373,0x101,2,12 11
1787422929.269414,0x102,2,5E 00
1787422929.770120,0x100,2,68 00
1787422929.770297,0x101,2,58 11
1787422929.770322,0x102,2,5E 00
1787422930.270716,0x100,2,6A 00
1787422930.270762,0x101,2,9E 11
1787422930.270768,0x102,2,5F 00
1787422930.771538,0x100,2,6C 00
1787422930.771655,0x101,2,E4 11
1787422930.771675,0x102,2,5F 00
1787422931.272169,0x100,2,6E 00
1787422931.272359,0x101,2,2A 12
1787422931.272386,0x102,2,5F 00
1787422931.773280,0x100,2,70 00
1787422931.773376,0x101,2,70 12
1787422931.773408,0x102,2,5F 00
1787422932.274462,0x100,2,72 00
1787422932.274558,0x101,2,B6 12
1787422932.274598,0x102,2,5F 00
1787422932.775383,0x100,2,74 00
1787422932.775480,0x101,2,FC 12
1787422932.775520,0x102,2,5F 00
1787422933.277041,0x100,2,76 00
1787422933.277142,0x101,2,42 13
1787422933.277171,0x102,2,5F 00
1787422933.777729,0x100,2,78 00
1787422933.778074,0x101,2,88 13
1787422933.778103,0x102,2,5F 00
1787422934.278421,0x100,2,76 00
1787422934.278545,0x101,2,42 13
1787422934.278567,0x102,2,5F 00
1787422934.778905,0x100,2,74 00
1787422934.779006,0x101,2,FC 12
1787422934.779034,0x102,2,5F 00
1787422935.279613,0x100,2,72 00
1787422935.279691,0x101,2,B6 12
1787422935.279714,0x102,2,60 00
1787422935.780831,0x100,2,70 00
1787422935.780943,0x101,2,70 12
1787422935.781011,0x102,2,60 00
1787422936.281536,0x100,2,6E 00
1787422936.281649,0x101,2,2A 12
1787422936.281731,0x102,2,60 00
1787422936.782475,0x100,2,6C 00
1787422936.782582,0x101,2,E4 11
1787422936.782619,0x102,2,60 00
1787422937.283138,0x100,2,6A 00
1787422937.283339,0x101,2,9E 11
1787422937.283425,0x102,2,60 00
1787422937.784140,0x100,2,68 00
1787422937.784239,0x101,2,58 11
1787422937.784279,0x102,2,60 00
1787422938.284662,0x100,2,66 00
1787422938.284829,0x101,2,12 11
1787422938.284841,0x102,2,60 00
1787422938.785140,0x100,2,64 00
1787422938.785210,0x101,2,CC 10
1787422938.785216,0x102,2,60 00
1787422939.286233,0x100,2,62 00
1787422939.286333,0x101,2,86 10
1787422939.286371,0x102,2,60 00
1787422939.788008,0x100,2,60 00
1787422939.788180,0x101,2,40 10
1787422939.788203,0x102,2,60 00
1787422940.290030,0x100,2,5E 00
1787422940.290227,0x101,2,FA 0F
1787422940.290265,0x102,2,61 00
1787422940.790956,0x100,2,5C 00
1787422940.791082,0x101,2,B4 0F
1787422940.791149,0x102,2,61 00
1787422941.291463,0x100,2,5A 00
1787422941.291575,0x101,2,6E 0F
1787422941.291588,0x102,2,61 00
1787422941.792084,0x100,2,58 00
1787422941.792317,0x101,2,28 0F
1787422941.792378,0x102,2,61 00
1787422942.292704,0x100,2,56 00
1787422942.292787,0x101,2,E2 0E
1787422942.292802,0x102,2,61 00
1787422942.793178,0x100,2,54 00
1787422942.793327,0x101,2,9C 0E
1787422942.793358,0x102,2,61 00
1787422943.294363,0x100,2,52 00
1787422943.294474,0x101,2,56 0E
1787422943.294525,0x102,2,61 00
1787422943.795701,0x100,2,50 00
1787422943.795868,0x101,2,10 0E
1787422943.795917,0x102,2,61 00
1787422944.296871,0x100,2,4E 00
1787422944.296972,0x101,2,CA 0D
1787422944.297011,0x102,2,61 00
1787422944.797299,0x100,2,4C 00
1787422944.797592,0x101,2,84 0D
1787422944.797651,0x102,2,61 00
1787422945.298029,0x100,2,4A 00
1787422945.298102,0x101,2,3E 0D
1787422945.298116,0x102,2,62 00
1787422945.798713,0x100,2,48 00
1787422945.798939,0x101,2,F8 0C
1787422945.799076,0x102,2,62 00
1787422946.298870,0x100,2,46 00
1787422946.298953,0x101,2,B2 0C
1787422946.298964,0x102,2,62 00
1787422946.799532,0x100,2,44 00
1787422946.799675,0x101,2,6C 0C
1787422946.799699,0x102,2,62 00
1787422947.300554,0x100,2,42 00
1787422947.300906,0x101,2,26 0C
1787422947.308504,0x102,2,62 00
1787422947.800989,0x100,2,40 00
1787422947.801069,0x101,2,E0 0B
1787422947.801079,0x102,2,62 00
1787422948.301422,0x100,2,3E 00
1787422948.301475,0x101,2,9A 0B
1787422948.301483,0x102,2,62 00
1787422948.802081,0x100,2,3C 00
1787422948.802311,0x101,2,54 0B
1787422948.802346,0x102,2,62 00
1787422949.302898,0x100,2,3A 00
1787422949.303030,0x101,2,0E 0B
1787422949.303060,0x102,2,62 00
1787422949.803839,0x100,2,38 00
1787422949.803952,0x101,2,C8 0A
1787422949.803992,0x102,2,62 00
1787422950.304414,0x100,2,36 00
1787422950.304564,0x101,2,82 0A
1787422950.304621,0x102,2,63 00
1787422950.805000,0x100,2,34 00
1787422950.805143,0x101,2,3C 0A
1787422950.805156,0x102,2,63 00
1787422951.306030,0x100,2,32 00
1787422951.306171,0x101,2,F6 09
1787422951.306196,0x102,2,63 00
1787422951.806806,0x100,2,30 00
1787422951.806989,0x101,2,B0 09
1787422951.807023,0x102,2,63 00
1787422952.307698,0x100,2,2E 00
1787422952.307999,0x101,2,6A 09
1787422952.308047,0x102,2,63 00
1787422952.808450,0x100,2,2C 00
1787422952.808589,0x101,2,24 09
1787422952.808627,0x102,2,63 00
1787422953.309887,0x100,2,2A 00
1787422953.310006,0x101,2,DE 08
1787422953.310036,0x102,2,63 00
1787422953.810672,0x100,2,28 00
1787422953.810821,0x101,2,98 08
1787422953.810869,0x102,2,63 00
1787422954.311234,0x100,2,26 00
1787422954.311311,0x101,2,52 08
1787422954.311320,0x102,2,63 00
1787422954.811600,0x100,2,24 00
1787422954.811650,0x101,2,0C 08
1787422954.811658,0x102,2,63 00
1787422955.312047,0x100,2,22 00
1787422955.312170,0x101,2,C6 07
1787422955.312186,0x102,2,64 00
1787422955.812720,0x100,2,20 00
1787422955.812831,0x101,2,80 07
1787422955.812865,0x102,2,64 00
1787422956.313239,0x100,2,1E 00
1787422956.313347,0x101,2,3A 07
1787422956.313367,0x102,2,63 00
1787422956.813545,0x100,2,1C 00
1787422956.813613,0x101,2,F4 06
1787422956.813622,0x102,2,63 00
1787422957.314249,0x100,2,1A 00
1787422957.314361,0x101,2,AE 06
1787422957.314403,0x102,2,63 00
1787422957.815194,0x100,2,18 00
1787422957.815295,0x101,2,68 06
1787422957.815340,0x102,2,63 00
1787422958.315983,0x100,2,16 00
1787422958.316199,0x101,2,22 06
1787422958.316225,0x102,2,63 00
1787422958.816676,0x100,2,14 00
1787422958.816844,0x101,2,DC 05
1787422958.816894,0x102,2,63 00
1787422959.317186,0x100,2,12 00
1787422959.317316,0x101,2,96 05
1787422959.317326,0x102,2,63 00
1787422959.817757,0x100,2,10 00
1787422959.817833,0x101,2,50 05
1787422959.817840,0x102,2,63 00
1787422960.318320,0x100,2,0E 00
1787422960.318466,0x101,2,0A 05
1787422960.318495,0x102,2,63 00
Timestamp,CAN_ID,DLC,Data
1787423630.206355,0x100,2,5A 00
1787423630.206400,0x101,2,6E 0F
1787423630.206407,0x102,2,64 00
1787423630.707155,0x100,2,58 00
1787423630.707429,0x101,2,28 0F
1787423630.707454,0x102,2,64 00
1787423631.207897,0x100,2,56 00
1787423631.207948,0x101,2,E2 0E
1787423631.207960,0x102,2,64 00
1787423631.708428,0x100,2,54 00
1787423631.708522,0x101,2,9C 0E
1787423631.708734,0x102,2,64 00
1787423632.209373,0x100,2,52 00
1787423632.209917,0x101,2,56 0E
1787423632.209969,0x102,2,64 00
1787423632.710230,0x100,2,50 00
1787423632.710302,0x101,2,10 0E
1787423632.710311,0x102,2,64 00
1787423633.210590,0x100,2,4E 00
1787423633.210660,0x101,2,CA 0D
1787423633.210670,0x102,2,64 00
1787423633.711346,0x100,2,4C 00
1787423633.711449,0x101,2,84 0D
1787423633.711463,0x102,2,64 00
1787423634.212415,0x100,2,4A 00
1787423634.212658,0x101,2,3E 0D
1787423634.212691,0x102,2,64 00
1787423634.713543,0x100,2,48 00
1787423634.713651,0x101,2,F8 0C
1787423634.713736,0x102,2,64 00
1787423635.214002,0x100,2,46 00
1787423635.214112,0x101,2,B2 0C
1787423635.214134,0x102,2,64 00
1787423635.714709,0x100,2,44 00
1787423635.714806,0x101,2,6C 0C
1787423635.714819,0x102,2,64 00
1787423636.215453,0x100,2,42 00
1787423636.215533,0x101,2,26 0C
1787423636.215545,0x102,2,64 00
1787423636.715948,0x100,2,40 00
1787423636.716186,0x101,2,E0 0B
1787423636.716296,0x102,2,64 00
1787423637.216383,0x100,2,3E 00
1787423637.216496,0x101,2,9A 0B
1787423637.216518,0x102,2,64 00
1787423637.716748,0x100,2,3C 00
1787423637.716857,0x101,2,54 0B
1787423637.716873,0x102,2,64 00
1787423637.718540,0x200,4,AA BB CC DD
1787423638.217537,0x100,2,3A 00
1787423638.217661,0x101,2,0E 0B
1787423638.217722,0x102,2,64 00
1787423638.717865,0x100,2,38 00
1787423638.718034,0x101,2,C8 0A
1787423638.718163,0x102,2,64 00
1787423639.218665,0x100,2,36 00
1787423639.218774,0x101,2,82 0A
1787423639.218803,0x102,2,64 00
1787423639.720101,0x100,2,34 00
1787423639.720207,0x101,2,3C 0A
1787423639.720267,0x102,2,64 00
1787423640.221293,0x100,2,32 00
1787423640.221406,0x101,2,F6 09
1787423640.221434,0x102,2,64 00
1787423640.721566,0x100,2,30 00
1787423640.721624,0x101,2,B0 09
1787423640.721633,0x102,2,64 00
1787423641.221886,0x100,2,2E 00
1787423641.221925,0x101,2,6A 09
1787423641.221932,0x102,2,64 00
1787423641.722473,0x100,2,2C 00
1787423641.722543,0x101,2,24 09
1787423641.722591,0x102,2,64 00
1787423642.223487,0x100,2,2A 00
1787423642.223725,0x101,2,DE 08
1787423642.223738,0x102,2,64 00
1787423642.724127,0x100,2,28 00
1787423642.724305,0x101,2,98 08
1787423642.724327,0x102,2,64 00
1787423643.224661,0x100,2,26 00
